"","gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id","read_lag","math_lag","q30_read","q30_math","bottom30","star_sel"
"17995","female","cauc",1980 Q2,"2nd","regular",593,659,"free","rural","master","level1",12,"cauc","16","40","164958",590,562,485,507,FALSE,TRUE
"17996","female","cauc",1980 Q2,"3rd","regular",570,659,"free","rural","bachelor","probation",3,"cauc","16","40","164958",593,659,557,557,FALSE,TRUE
"17997","male","cauc",1979 Q4,"kindergarten","small",388,375,"free","suburban","master","level1",12,"cauc","22","54","164967",NA,NA,NA,NA,NA,NA
"17998","male","cauc",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164967",388,375,419,459,TRUE,TRUE
"17999","male","cauc",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164967",NA,NA,485,507,NA,NA
"18000","male","cauc",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164967",NA,NA,557,557,NA,NA
"18001","female","cauc",1979 Q4,"kindergarten","regular+aide",443,520,"non-free","rural","master","level1",6,"cauc","35","69","164984",NA,NA,NA,NA,NA,TRUE
"18002","female","cauc",1979 Q4,"1st","regular",516,542,"non-free","rural","bachelor","level3",11,"cauc","35","69","164984",443,520,419,459,FALSE,TRUE
"18003","female","cauc",1979 Q4,"2nd","small",637,659,"non-free","rural","bachelor","level1",7,"cauc","35","69","164984",516,542,485,507,FALSE,FALSE
"18004","female","cauc",1979 Q4,"3rd","small",602,645,"non-free","rural","bachelor","level1",6,"cauc","35","69","164984",637,659,557,557,FALSE,FALSE
"18005","female","afam",1980 Q3,"kindergarten","regular",NA,459,"free","inner-city","master","probation",6,"cauc","11","33","165001",NA,NA,NA,NA,NA,TRUE
"18006","female","afam",1980 Q3,"1st","regular+aide",492,495,"free","inner-city","master","level1",7,"cauc","11","33","165001",NA,459,419,459,TRUE,TRUE
"18007","female","afam",1980 Q3,"2nd","regular+aide",554,565,"free","inner-city","bachelor","notladder",6,"cauc","11","33","165001",492,495,485,507,TRUE,TRUE
"18008","female","afam",1980 Q3,"3rd","regular+aide",593,579,"free","inner-city","bachelor","level1",5,"cauc","11","33","165001",554,565,557,557,TRUE,TRUE
"18009","female","cauc",1978 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165023",NA,NA,NA,NA,NA,NA
"18010","female","cauc",1978 Q1,"1st","regular",NA,553,"free","rural","bachelor","probation",0,"cauc","35","70","165023",NA,NA,419,459,NA,TRUE
"18011","female","cauc",1978 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165023",NA,553,485,507,NA,NA
"18012","female","cauc",1978 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165023",NA,NA,557,557,NA,NA
"18013","female","cauc",1980 Q1,"kindergarten","regular",458,547,"non-free","rural","bachelor","level1",20,"cauc","9","12","165041",NA,NA,NA,NA,NA,TRUE
"18014","female","cauc",1980 Q1,"1st","regular",590,572,"non-free","rural","bachelor","level1",32,"cauc","9","12","165041",458,547,419,459,FALSE,TRUE
"18015","female","cauc",1980 Q1,"2nd","regular",669,639,"non-free","rural","bachelor","level1",6,"cauc","9","12","165041",590,572,485,507,FALSE,TRUE
"18016","female","cauc",1980 Q1,"3rd","regular",686,648,"non-free","rural","bachelor","probation",0,"cauc","9","12","165041",669,639,557,557,FALSE,TRUE
"18017","male","afam",1980 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165054",NA,NA,NA,NA,NA,NA
"18018","male","afam",1980 Q2,"1st","small",497,562,"free","suburban","master","probation",32,"afam","11","20","165054",NA,NA,419,459,NA,NA
"18019","male","afam",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165054",497,562,485,507,FALSE,NA
"18020","male","afam",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165054",NA,NA,557,557,NA,NA
"18021","female","cauc",1980 Q1,"kindergarten","regular",460,489,"non-free","urban","bachelor","level1",8,"cauc","6","9","165073",NA,NA,NA,NA,NA,TRUE
"18022","female","cauc",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165073",460,489,419,459,FALSE,NA
"18023","female","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165073",NA,NA,485,507,NA,NA
"18024","female","cauc",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165073",NA,NA,557,557,NA,NA
"18025","female","cauc",1980 Q2,"kindergarten","small",416,484,"free","rural","bachelor","level1",4,"cauc","16","40","16508",NA,NA,NA,NA,NA,NA
"18026","female","cauc",1980 Q2,"1st","small",459,481,"free","rural","bachelor","notladder",27,"cauc","16","40","16508",416,484,419,459,TRUE,TRUE
"18027","female","cauc",1980 Q2,"2nd","small",512,531,"free","rural","bachelor","level1",10,"cauc","16","40","16508",459,481,485,507,TRUE,TRUE
"18028","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16508",512,531,557,557,TRUE,TRUE
"18029","male","afam",1979 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165088",NA,NA,NA,NA,NA,NA
"18030","male","afam",1979 Q1,"1st","regular+aide",434,486,"free","inner-city","master","level1",6,"afam","11","28","165088",NA,NA,419,459,NA,TRUE
"18031","male","afam",1979 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165088",434,486,485,507,TRUE,TRUE
"18032","male","afam",1979 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165088",NA,NA,557,557,NA,NA
"18033","female","cauc",1980 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165103",NA,NA,NA,NA,NA,NA
"18034","female","cauc",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165103",NA,NA,419,459,NA,NA
"18035","female","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165103",NA,NA,485,507,NA,NA
"18036","female","cauc",1980 Q1,"3rd","regular+aide",631,589,"free","rural","master","level1",15,"cauc","37","73","165103",NA,NA,557,557,NA,TRUE
"18037","female","cauc",1980 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165114",NA,NA,NA,NA,NA,NA
"18038","female","cauc",1980 Q3,"1st","regular",536,520,"free","rural","bachelor","level1",7,"cauc","33","67","165114",NA,NA,419,459,NA,TRUE
"18039","female","cauc",1980 Q3,"2nd","regular",NA,NA,"free","rural","bachelor","apprentice",1,"cauc","33","67","165114",536,520,485,507,FALSE,TRUE
"18040","female","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165114",NA,NA,557,557,NA,NA
"18041","female","cauc",1980 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165134",NA,NA,NA,NA,NA,NA
"18042","female","cauc",1980 Q2,"1st","small",604,523,"free","rural","master","apprentice",1,"cauc","31","64","165134",NA,NA,419,459,NA,NA
"18043","female","cauc",1980 Q2,"2nd","small",602,570,"free","rural","bachelor","level1",11,"cauc","31","64","165134",604,523,485,507,FALSE,FALSE
"18044","female","cauc",1980 Q2,"3rd","small",614,614,"free","rural","bachelor","notladder",31,"cauc","31","64","165134",602,570,557,557,FALSE,FALSE
"18045","male","cauc",1979 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165153",NA,NA,NA,NA,NA,NA
"18046","male","cauc",1979 Q1,"1st","regular+aide",485,497,"non-free","suburban","bachelor","level1",27,"cauc","25","58","165153",NA,NA,419,459,NA,TRUE
"18047","male","cauc",1979 Q1,"2nd","regular+aide",527,548,"non-free","suburban","bachelor","probation",1,"cauc","25","58","165153",485,497,485,507,TRUE,TRUE
"18048","male","cauc",1979 Q1,"3rd","regular+aide",565,583,"non-free","suburban","master","level1",16,"cauc","25","58","165153",527,548,557,557,TRUE,TRUE
"18049","male","cauc",1980 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165165",NA,NA,NA,NA,NA,NA
"18050","male","cauc",1980 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165165",NA,NA,419,459,NA,NA
"18051","male","cauc",1980 Q2,"2nd","regular+aide",631,548,"non-free","rural","master","level1",8,"cauc","12","34","165165",NA,NA,485,507,NA,TRUE
"18052","male","cauc",1980 Q2,"3rd","regular+aide",670,594,"non-free","rural","master","level1",16,"cauc","12","34","165165",631,548,557,557,TRUE,TRUE
"18053","male","afam",1980 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165184",NA,NA,NA,NA,NA,NA
"18054","male","afam",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165184",NA,NA,419,459,NA,NA
"18055","male","afam",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165184",NA,NA,485,507,NA,NA
"18056","male","afam",1980 Q1,"3rd","regular",599,655,"non-free","suburban","bachelor","level1",30,"cauc","22","54","165184",NA,NA,557,557,NA,TRUE
"18057","male","cauc",1980 Q1,"kindergarten","small",414,484,"non-free","rural","bachelor",NA,1,"cauc","37","73","165201",NA,NA,NA,NA,NA,NA
"18058","male","cauc",1980 Q1,"1st","regular",501,578,"free","rural","master","level1",13,"cauc","37","73","165201",414,484,419,459,TRUE,TRUE
"18059","male","cauc",1980 Q1,"2nd","regular",573,632,"free","rural","bachelor","level1",19,"cauc","37","73","165201",501,578,485,507,FALSE,TRUE
"18060","male","cauc",1980 Q1,"3rd","small",570,616,"free","rural","bachelor","level2",9,"cauc","37","73","165201",573,632,557,557,FALSE,FALSE
"18061","male","cauc",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165207",NA,NA,NA,NA,NA,NA
"18062","male","cauc",1979 Q4,"1st","regular+aide",544,532,"non-free","suburban","master","notladder",18,"cauc","18","43","165207",NA,NA,419,459,NA,TRUE
"18063","male","cauc",1979 Q4,"2nd","regular+aide",562,596,"non-free","suburban","bachelor","level1",10,"cauc","18","43","165207",544,532,485,507,FALSE,TRUE
"18064","male","cauc",1979 Q4,"3rd","regular+aide",608,612,"non-free","suburban","bachelor","level1",22,"cauc","18","43","165207",562,596,557,557,FALSE,TRUE
"18065","male","cauc",1977 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16521",NA,NA,NA,NA,NA,NA
"18066","male","cauc",1977 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16521",NA,NA,419,459,NA,NA
"18067","male","cauc",1977 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16521",NA,NA,485,507,NA,NA
"18068","male","cauc",1977 Q3,"3rd","regular",631,586,NA,"rural","bachelor","probation",0,"cauc","10","13","16521",NA,NA,557,557,NA,TRUE
"18069","female","cauc",1980 Q2,"kindergarten","regular+aide",445,459,"free","suburban","master","level1",14,"cauc","12","36","165230",NA,NA,NA,NA,NA,TRUE
"18070","female","cauc",1980 Q2,"1st","regular",503,518,"free","suburban","master","level1",5,"cauc","12","36","165230",445,459,419,459,TRUE,TRUE
"18071","female","cauc",1980 Q2,"2nd","regular",NA,NA,"non-free","suburban","bachelor","level1",23,"cauc","12","36","165230",503,518,485,507,FALSE,TRUE
"18072","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165230",NA,NA,557,557,NA,NA
"18073","male","afam",1978 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165242",NA,NA,NA,NA,NA,NA
"18074","male","afam",1978 Q3,"1st","regular",456,505,"free","inner-city","bachelor","apprentice",2,"cauc","11","30","165242",NA,NA,419,459,NA,TRUE
"18075","male","afam",1978 Q3,"2nd","regular",549,540,"free","inner-city","bachelor","apprentice",1,"cauc","11","30","165242",456,505,485,507,TRUE,TRUE
"18076","male","afam",1978 Q3,"3rd","regular",592,583,"free","inner-city","master","level3",16,"cauc","11","19","165242",549,540,557,557,TRUE,TRUE
"18077","male","afam",1980 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165264",NA,NA,NA,NA,NA,NA
"18078","male","afam",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165264",NA,NA,419,459,NA,NA
"18079","male","afam",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165264",NA,NA,485,507,NA,NA
"18080","male","afam",1980 Q1,"3rd","small",583,579,"free","suburban","master","level1",24,"afam","22","54","165264",NA,NA,557,557,NA,NA
"18081","female","cauc",1980 Q3,"kindergarten","small",393,429,"non-free","rural","bachelor","level1",8,"cauc","35","70","165275",NA,NA,NA,NA,NA,NA
"18082","female","cauc",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165275",393,429,419,459,TRUE,TRUE
"18083","female","cauc",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165275",NA,NA,485,507,NA,NA
"18084","female","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165275",NA,NA,557,557,NA,NA
"18085","male","cauc",1980 Q3,"kindergarten","regular",410,459,"free","rural","master","level1",13,"cauc","23","55","165290",NA,NA,NA,NA,NA,TRUE
"18086","male","cauc",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165290",410,459,419,459,TRUE,TRUE
"18087","male","cauc",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165290",NA,NA,485,507,NA,NA
"18088","male","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165290",NA,NA,557,557,NA,NA
"18089","female","cauc",1980 Q3,"kindergarten","regular+aide",428,484,"free","rural","bachelor","level1",5,"cauc","31","64","165305",NA,NA,NA,NA,NA,TRUE
"18090","female","cauc",1980 Q3,"1st","regular",516,512,"non-free","rural","bachelor","level1",4,"cauc","31","64","165305",428,484,419,459,FALSE,TRUE
"18091","female","cauc",1980 Q3,"2nd","regular",562,626,"free","rural","bachelor","level1",18,"cauc","31","64","165305",516,512,485,507,FALSE,TRUE
"18092","female","cauc",1980 Q3,"3rd","regular",595,645,"non-free","rural","master","level1",6,"cauc","31","64","165305",562,626,557,557,FALSE,TRUE
"18093","male","cauc",1979 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165325",NA,NA,NA,NA,NA,NA
"18094","male","cauc",1979 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165325",NA,NA,419,459,NA,NA
"18095","male","cauc",1979 Q2,"2nd","small",NA,NA,"free","rural","master","level1",17,"cauc","6","8","165325",NA,NA,485,507,NA,NA
"18096","male","cauc",1979 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165325",NA,NA,557,557,NA,NA
"18097","male","cauc",1980 Q2,"kindergarten","regular",410,520,"non-free","rural","bachelor","apprentice",1,"cauc","40","76","165341",NA,NA,NA,NA,NA,TRUE
"18098","male","cauc",1980 Q2,"1st","regular",482,572,"non-free","rural","master","level1",13,"cauc","40","77","165341",410,520,419,459,TRUE,TRUE
"18099","male","cauc",1980 Q2,"2nd","regular",599,674,"non-free","rural","bachelor","level1",6,"cauc","40","77","165341",482,572,485,507,TRUE,TRUE
"18100","male","cauc",1980 Q2,"3rd","regular",592,659,"non-free","rural","bachelor","level1",8,"cauc","40","77","165341",599,674,557,557,FALSE,TRUE
"18101","female","cauc",1980 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165357",NA,NA,NA,NA,NA,NA
"18102","female","cauc",1980 Q2,"1st","regular+aide",629,676,"non-free","suburban","master","level1",13,"cauc","22","52","165357",NA,NA,419,459,NA,TRUE
"18103","female","cauc",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165357",629,676,485,507,FALSE,NA
"18104","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165357",NA,NA,557,557,NA,NA
"18105","female","afam",1980 Q2,"kindergarten","regular",450,484,"free","suburban","master","level1",13,"cauc","22","54","165374",NA,NA,NA,NA,NA,TRUE
"18106","female","afam",1980 Q2,"1st","regular",514,538,"non-free","suburban","bachelor","apprentice",3,"cauc","22","54","165374",450,484,419,459,FALSE,TRUE
"18107","female","afam",1980 Q2,"2nd","regular",564,568,"non-free","suburban","bachelor","level1",14,"cauc","22","54","165374",514,538,485,507,FALSE,TRUE
"18108","female","afam",1980 Q2,"3rd","regular",585,604,"free","suburban","bachelor","level1",30,"cauc","22","54","165374",564,568,557,557,FALSE,TRUE
"18109","female","cauc",1979 Q3,"kindergarten","regular",439,506,"free","rural","master","level1",13,"cauc","6","8","165386",NA,NA,NA,NA,NA,TRUE
"18110","female","cauc",1979 Q3,"1st","regular",477,465,"free","rural","bachelor","level1",15,"cauc","6","8","165386",439,506,419,459,FALSE,TRUE
"18111","female","cauc",1979 Q3,"2nd","regular",535,556,"free","rural","bachelor","notladder",13,"cauc","6","8","165386",477,465,485,507,TRUE,TRUE
"18112","female","cauc",1979 Q3,"3rd","regular",588,588,"free","rural","bachelor","level1",15,"cauc","6","8","165386",535,556,557,557,TRUE,TRUE
"18113","male","cauc",1979 Q4,"kindergarten","regular",490,520,"non-free","rural","master","level2",11,"cauc","8","11","165399",NA,NA,NA,NA,NA,TRUE
"18114","male","cauc",1979 Q4,"1st","regular",519,542,"non-free","rural","bachelor","level1",16,"cauc","8","11","165399",490,520,419,459,FALSE,TRUE
"18115","male","cauc",1979 Q4,"2nd","regular",669,639,"non-free","rural","bachelor","level1",13,"cauc","8","11","165399",519,542,485,507,FALSE,TRUE
"18116","male","cauc",1979 Q4,"3rd","regular",NA,NA,"non-free","rural","bachelor","level1",4,"cauc","8","11","165399",669,639,557,557,FALSE,TRUE
"18117","female","afam",1980 Q3,"kindergarten","regular",437,513,"free","inner-city","bachelor","level1",6,"afam","11","19","165419",NA,NA,NA,NA,NA,TRUE
"18118","female","afam",1980 Q3,"1st","regular",466,458,"free","inner-city","bachelor","notladder",3,"afam","11","19","165419",437,513,419,459,FALSE,TRUE
"18119","female","afam",1980 Q3,"2nd","regular",517,526,"free","inner-city","bachelor","level1",4,"cauc","11","19","165419",466,458,485,507,TRUE,TRUE
"18120","female","afam",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165419",517,526,557,557,TRUE,TRUE
"18121","male","afam",1980 Q1,"kindergarten","regular+aide",451,494,"free","inner-city","bachelor","level1",20,"afam","11","27","16543",NA,NA,NA,NA,NA,TRUE
"18122","male","afam",1980 Q1,"1st","regular",483,474,"free","inner-city","bachelor","probation",5,"cauc","11","27","16543",451,494,419,459,FALSE,TRUE
"18123","male","afam",1980 Q1,"2nd","regular",532,584,"free","inner-city","bachelor","level1",4,"afam","11","27","16543",483,474,485,507,TRUE,TRUE
"18124","male","afam",1980 Q1,"3rd","regular+aide",555,561,"free","inner-city","bachelor","level1",4,"cauc","11","27","16543",532,584,557,557,TRUE,TRUE
"18125","male","afam",1980 Q1,"kindergarten","small",393,484,"free","rural","master","level1",8,"cauc","34","68","165441",NA,NA,NA,NA,NA,NA
"18126","male","afam",1980 Q1,"1st","small",444,484,"free","rural","bachelor","apprentice",1,"cauc","34","68","165441",393,484,419,459,TRUE,TRUE
"18127","male","afam",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165441",444,484,485,507,TRUE,TRUE
"18128","male","afam",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165441",NA,NA,557,557,NA,NA
"18129","female","afam",1979 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165452",NA,NA,NA,NA,NA,NA
"18130","female","afam",1979 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165452",NA,NA,419,459,NA,NA
"18131","female","afam",1979 Q2,"2nd","regular+aide",588,561,"free","inner-city","bachelor","level1",31,"afam","11","33","165452",NA,NA,485,507,NA,TRUE
"18132","female","afam",1979 Q2,"3rd","regular+aide",608,582,"free","inner-city","bachelor","level1",18,"afam","11","33","165452",588,561,557,557,FALSE,TRUE
"18133","female","cauc",1980 Q2,"kindergarten","small",430,468,"free","rural","bachelor","level1",27,"cauc","16","40","165469",NA,NA,NA,NA,NA,NA
"18134","female","cauc",1980 Q2,"1st","small",514,479,"free","rural","bachelor","notladder",27,"cauc","16","40","165469",430,468,419,459,FALSE,FALSE
"18135","female","cauc",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165469",514,479,485,507,TRUE,TRUE
"18136","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165469",NA,NA,557,557,NA,NA
"18137","female","afam",1980 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165480",NA,NA,NA,NA,NA,NA
"18138","female","afam",1980 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165480",NA,NA,419,459,NA,NA
"18139","female","afam",1980 Q4,"2nd","regular+aide",611,587,"non-free","suburban","bachelor","level1",4,"afam","11","20","165480",NA,NA,485,507,NA,TRUE
"18140","female","afam",1980 Q4,"3rd","regular+aide",647,645,"non-free","suburban","bachelor","level1",4,"cauc","11","20","165480",611,587,557,557,FALSE,TRUE
"18141","male","cauc",1980 Q2,"kindergarten","regular+aide",421,449,"non-free","rural","master","level1",12,"cauc","41","79","165501",NA,NA,NA,NA,NA,TRUE
"18142","male","cauc",1980 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165501",421,449,419,459,TRUE,TRUE
"18143","male","cauc",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165501",NA,NA,485,507,NA,NA
"18144","male","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165501",NA,NA,557,557,NA,NA
"18145","female","cauc",1980 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165518",NA,NA,NA,NA,NA,NA
"18146","female","cauc",1980 Q2,"1st","regular",492,532,"non-free","suburban","master","level1",18,"cauc","11","25","165518",NA,NA,419,459,NA,TRUE
"18147","female","cauc",1980 Q2,"2nd","regular",536,572,"non-free","suburban","bachelor","level1",7,"afam","11","25","165518",492,532,485,507,FALSE,TRUE
"18148","female","cauc",1980 Q2,"3rd","regular",570,622,"non-free","suburban","bachelor","level1",8,"afam","11","25","165518",536,572,557,557,TRUE,TRUE
"18149","male","cauc",1979 Q4,"kindergarten","small",492,536,"free","rural","specialist","level2",8,"cauc","14","38","165526",NA,NA,NA,NA,NA,NA
"18150","male","cauc",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165526",492,536,419,459,FALSE,NA
"18151","male","cauc",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165526",NA,NA,485,507,NA,NA
"18152","male","cauc",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165526",NA,NA,557,557,NA,NA
"18153","female","afam",1980 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165545",NA,NA,NA,NA,NA,NA
"18154","female","afam",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165545",NA,NA,419,459,NA,NA
"18155","female","afam",1980 Q3,"2nd","regular",536,518,"non-free","inner-city","bachelor","level1",12,"afam","11","22","165545",NA,NA,485,507,NA,TRUE
"18156","female","afam",1980 Q3,"3rd","regular+aide",587,608,"non-free","inner-city","master","level2",14,"afam","11","22","165545",536,518,557,557,TRUE,TRUE
"18157","male","afam",1980 Q1,"kindergarten","regular",382,444,"free","inner-city","bachelor","level1",6,"afam","11","19","165569",NA,NA,NA,NA,NA,TRUE
"18158","male","afam",1980 Q1,"1st","regular",468,474,"free","inner-city","bachelor","notladder",3,"afam","11","19","165569",382,444,419,459,TRUE,TRUE
"18159","male","afam",1980 Q1,"2nd","regular",523,559,"free","inner-city","bachelor","level1",4,"cauc","11","19","165569",468,474,485,507,TRUE,TRUE
"18160","male","afam",1980 Q1,"3rd","regular",585,591,"free","inner-city","master","level3",16,"cauc","11","19","165569",523,559,557,557,TRUE,TRUE
"18161","male","afam",1978 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165576",NA,NA,NA,NA,NA,NA
"18162","male","afam",1978 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165576",NA,NA,419,459,NA,NA
